Acute_oral_toxicity,group,smiles
2.5190001,test,O=[N+]([O-])OCCO[N+](=O)[O-]
1.893,test,O=COCCOC=O
3.46,test,N#CSCCSC#N
2.092,test,CCCCCC/C=N/O
2.165,test,CN(C)C(=O)N(C)C
2.635,test,Nc1ccc(Cl)c([N+](=O)[O-])c1
1.816,test,Cc1ccc(-c2ccccc2)cc1
3.4719999,test,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
2.9519999,test,ClP(Cl)c1ccccc1
0.78200001,test,OC1COC2C(O)COC12
4.5100002,test,FC(F)(F)c1nc2cc(Cl)ccc2[nH]1
4.4089999,test,N#CC(C#N)=C(C#N)C#N
1.518,test,C=CCOCC(CC)(CO)COCC=C
2.9719999,test,CN(N=O)C(N)=O
5.1389999,test,COP(=O)(OC)OP(=O)(OC)OC
1.571,test,CNCCC#N
3.382,test,CCC1(CC)COC(=O)NC1=O
3.201,test,CCNCC(O)c1cccc(O)c1
3.0020001,test,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O
2.5409999,test,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1
2.1960001,test,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
2.4649999,test,CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
4.3340001,test,C/C(=C\C(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F
2.5910001,test,CCN(N=O)C(N)=O
3.467,test,O=S(=O)(F)CCCl
3.148,test,ClC/C=C\CCl
3.135,test,N#CC1CCCCC1
1.875,test,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1
3.2149999,test,CSP(SC)SC
2.039,test,Cc1c[nH]cn1
4.2859998,test,CCC12COP(OC1)OC2
2.0039999,test,CC1(C)CC(=O)CC(C)(C)N1
2.8069999,test,NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O
1.559,test,CO[PH](=O)OC
1.404,test,CN1CCCC1=O
2.5190001,test,NC(=O)OCC(O)COc1ccc(Cl)cc1
3.3110001,test,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
2.1199999,test,CCCCN(CCCC)N=O
1.494,test,CCCOC(=O)CCC(=O)OCCC
1.428,test,C=COCCOCCO
4.0970001,test,N#CC1(O)CCCCC1
2.5810001,test,O=NN1CCCCCC1
3.921,test,CN(Cc1ccccc1)N=O
1.95,test,N#Cc1ccc(Cl)c([N+](=O)[O-])c1
1.928,test,Cl[Si](Cl)(Cl)CCc1ccccc1
4.4759998,test,CCOP(=O)(/N=C1\SCC(C)S1)OCC
2.8529999,test,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1
4.1030002,test,CCCSP(C)(=S)SCCC
2.2780001,test,C[Si](C)(C)N[Si](C)(C)C
2.1860001,test,CNc1nc(NC(C)C)nc(SC)n1
1.732,test,CCO[Si](C)(CCCC#N)OCC
1.493,test,N#CCCNc1ccccc1
1.873,test,CC(=O)OCC1=CCC2CC1C2(C)C
3.471,test,CNC(=O)Oc1cccc2sccc12
2.1819999,test,Cn1c2c(c(=O)n1-c1ccccc1)CCCC2
2.8239999,test,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
3.852,test,CNC(=O)CSP(=O)(OC)OC
1.503,test,CCOC(=O)/C=C/N(C)C
1.808,test,O=C(O)CCCCCCCCCl
2.6889999,test,CN(C)c1ccncc1
1.632,test,Cc1ccc(C(=O)c2ccccc2)c(C(=O)O)c1
2.3970001,test,COP(=S)(OC)Oc1ccc(S(=O)(=O)c2ccc(OP(=S)(OC)OC)cc2)cc1
2.6600001,test,CCOC(=O)C(Br)C#N
1.786,test,CC(O)C1CCCCC1
2.6010001,test,O=C1C=CC(=O)N1c1ccccc1Cl
2.2679999,test,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
2.859,test,CC(C)CCCCCOC(=O)CCCOc1ccc(Cl)cc1Cl
1.527,test,CCCCC(CC)COP(=O)(OCCCO)OCC(CC)CCCC
0.53899997,test,CCCCC(CC)COC(=O)C1=C(C(=O)OCC(CC)CCCC)CCCC1
2.2479999,test,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O
2.6289999,test,N#CC(Cl)CS(=O)(=O)c1ccccc1
1.88,test,CC(C)(COC(N)=O)COC(N)=O
2.1659999,test,NCc1cccc(CN)c1
2.7739999,test,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1
2.082,test,CCC(=O)OC1CCC(N2CCCCC2)CC1
2.7639999,test,COc1cc(C(=O)OC2CCC(N3CCCCC3)CC2)cc(OC)c1OC
4.6459999,test,CNC(=O)Oc1cccc2c1OC(C)(C)C2
1.898,test,O=P(O)(O)c1ccccc1
2.1589999,test,CCNc1nc(NC(C)C)nc(OC)n1
1.035,test,COCCOC(N)=O
1.3430001,test,COC(C)(C)C
3.1259999,test,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
1.642,test,N#CCCOCCC#N
2.4100001,test,CCc1ccc(C)cc1O
3.5280001,test,N#Cc1cc(I)c(O)c(I)c1
1.324,test,CC(=O)N1CCOCC1
2.7130001,test,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
2.4489999,test,CCCCOC(=O)COc1ccc(Cl)cc1C
2.5599999,test,C1NNCN2CNNCN12
7.2069998,test,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
3.155,test,CNP(=O)(NC)Oc1ccccc1
4.2210002,test,CC1(C)COS(=O)(=O)OC1
3.342,test,CCOP(=S)(Oc1cccc2cccnc12)c1ccccc1
1.655,test,C1=CCC(C2OCC3(CC=CCC3)CO2)CC1
1.47,test,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
1.6849999,test,O=C(SC(=O)c1ccccc1)c1ccccc1
3.474,test,Cc1nc(NCc2ccccc2)c2cc[nH]c2n1
2.846,test,COC(=O)Nc1ccc(S(=O)(=O)NN)cc1
2.3139999,test,CNC(=O)OCc1cccc(COC(=O)NC)n1
1.949,test,O=C(Cl)Oc1ccccc1
3.247,test,CCOP(=O)(OCC)S/C(Cl)=C\Cl
2.8710001,test,C=C(C)C(=O)OCCCl
1.766,test,CCOc1ccc(-n2c(C)nc3ccccc3c2=O)cc1
1.592,test,CC(=O)/C(C)=C/c1ccccc1
2.506,test,CCNc1nc(Cl)nc(NC(C)C)n1
1.469,test,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl
2.474,test,CC(C)N(C(=O)CCl)c1ccccc1
2.625,test,COC(=O)Nc1ccc(Cl)c(Cl)c1
2.2290001,test,CCCSC(=O)N(CCC)CCC
4.836,test,CCOP(=S)(CC)Sc1ccc(Cl)c(C)c1
3.023,test,CC(=O)O/C=C/COC(C)=O
3.3369999,test,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
2.7290001,test,S=C=Nc1ccc(Br)cc1
2.6240001,test,O=c1ccc2cc3ccoc3c(O)c2o1
4.052,test,CNC(=O)Oc1cc(C)c(SC)c(C)c1
2.3829999,test,C#CC(C)(O)C(O)c1ccccc1
2.3369999,test,O=c1[nH]c(=O)c2ccccc2o1
1.527,test,C=Cc1ccccc1Cl
4.3860002,test,CCOP(=S)(OCC)SCC(N)=O
4.4219999,test,CN(CC[C@H](N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N
1.517,test,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O
1.812,test,C=C(C)c1cccc(C(C)(C)N=C=O)c1
1.4910001,test,CCOCCC#N
2.6059999,test,NC1=NC(=O)C(c2ccccc2)O1
1.773,test,CC(C)(C)N(CCO)CCO
2.1070001,test,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
2.3729999,test,CCC1(CCl)COC1
1.613,test,Cc1ccccc1OCC1CO1
2.148,test,CCO[Si](C)(CCl)OCC
2.461,test,C(OCC1CO1)C1CO1
2.404,test,Cc1ccc2ccccc2c1N
3.5320001,test,COP(=O)(OC)O/C(=C\Cl)c1ccc(Cl)cc1Cl
2.7690001,test,Brc1c[nH]cn1
3.6359999,test,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
2.3740001,test,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
1.806,test,CC(=O)N(C)C(=O)Oc1cc(C)c(C)cc1Cl
3.415,test,C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1
2.388,test,CCCCCCCCCCCCNC(N)=S
2.2509999,test,C(CCOCC1CO1)COCC1CO1
1.821,test,CCCCOc1ccc(CC(=O)NO)cc1
2.4979999,test,C=CC(=O)OCCN(C)C
2.302,test,C=CC(CCCCC)OC(C)=O
1.625,test,Cc1ccc2ccc(=O)oc2c1
1.944,test,C#CCN
1.378,test,CCCCC(CC)COCC1CO1
3.02,test,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl
1.499,test,COC(=O)C[N+](=O)[O-]
2.6470001,test,NC(=O)Nc1ccc([As]=O)cc1
5.184,test,CCOP(=O)(OCC)SCCS(=O)(=O)CC
4.9190001,test,CCOP(=S)(OCC)SCCS(=O)CC
4.448,test,CCOP(C)(=O)SCC
4.3740001,test,CCOP(=O)(CC)SCC
0.99000001,test,CO[Si](CCCOCC1CO1)(OC)OC
5.4510002,test,CCOP(=O)(OCC)SCn1nc(C)oc1=O
1.666,test,CC(=O)CCc1ccccc1
2.2090001,test,NCC1CCCC(CN)C1
2.8710001,test,CCNP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
2.2520001,test,O=CNc1ccc(Br)cc1
2.2460001,test,C=Cc1ccc(OCC2CO2)cc1
2.165,test,CNC(=O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1
4.5869999,test,CP(=S)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1
4.7820001,test,CC(C)OP(=S)(OC(C)C)SCSC(C)C
2.497,test,C=CC(=O)N(C)C
3.036,test,CNC(=O)Oc1cc(C)c(C)c(C)c1
4.033,test,CCOP(=S)(CC)Oc1cc(Cl)c(Br)cc1Cl
2.5190001,test,COc1ccc(N)c(OC)c1
3.378,test,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
4.0349998,test,CNC(=O)Oc1cc(C(C)C)ccc1Cl
3.029,test,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1
3.404,test,NCc1cc(=O)[nH]o1
1.725,test,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1
2.158,test,CN(C)C(=S)N(C)C
2.096,test,CC(C)=NOC(=O)Nc1ccccc1
2.7909999,test,C=CCOC(=O)CC(C)C
3.684,test,CCC(C)c1ccc(Cl)c(OC(=O)NC)c1
2.5280001,test,CCN(CC)CC1CO1
1.771,test,CC(O)CCC(C)O
2.694,test,C=CCOC(=O)Cl
1.28,test,CC(CO)CCO
2.753,test,O=C(COc1ccc(Cl)cc1Cl)OC/C=C/CCl
3.4230001,test,CCP(=S)(OC)Sc1ccc(C)cc1
2.552,test,CC(C)NC(=S)NC(C)C
1.589,test,CCCCC[Si](OC)(OC)OC
1.803,test,NCCCOCCOCCCN
2.4300001,test,CNc1nc(Cl)nc(NC(C)C)n1
2.2920001,test,O=C1C=CC(=O)N1c1cccc(N2C(=O)C=CC2=O)c1
2.108,test,CN(C)CCN(C)CCN(C)C
1.4960001,test,Nc1cnn(-c2ccccc2)c(=O)c1Br
2.6389999,test,O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
1.9170001,test,CN(C)CCOCCOCCN(C)C
2.1289999,test,CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1
2.609,test,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1
2.3740001,test,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I
1.8609999,test,O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1
3.6270001,test,CCOP(=S)(OCC)SCSc1ccc(Cl)c(Cl)c1
1.725,test,OC1CC2CC1C1CC3OC3C21
1.563,test,C=CN(C)C(C)=O
2.2509999,test,OC1C=CCC1
4.8200002,test,CCOP(=O)(OCC)Sc1ccc([N+](=O)[O-])cc1
2.5090001,test,CN(C)CCNc1ncnc2ccccc12
3.3599999,test,CNC(=O)CSP(=O)(OC)SC
1.944,test,Cc1cc(-c2ccccc2)[nH]n1
1.8940001,test,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
4.52,test,FC(F)(F)c1nc2c(Br)cc(Br)c(Br)c2[nH]1
2.724,test,FC(F)(F)c1cccc(OCC2CNC(=S)O2)c1
2.1210001,test,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1
2.2119999,test,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
1.349,test,CCCCCCCCSCCO
1.521,test,COCCc1ccccc1
2.9430001,test,COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl
1.4349999,test,CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1
2.6619999,test,ClC/C=C(/Cl)C(Cl)Cl
2.2980001,test,ClCC1OC1CCl
4.98,test,O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12
1.936,test,CS(=O)(=O)Oc1ccc(Cl)cc1Cl
3.1099999,test,S=C=NCCN=C=S
2.6830001,test,COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)C=CC4C(C2)N(C)CCC341
4.809,test,CCOP(=S)(OCC)OP(=S)(OCC)OCC
5.2519999,test,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1
2.177,test,CC1(NC(N)=O)CCCCC1
4.0949998,test,NC(=S)Nc1ccc(Cl)cc1
1.952,test,COP(=S)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C
2.8570001,test,CCCCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCCCC
3.1800001,test,CCOC(=O)C(OP(OCC)OCC)C(C)=O
4.9250002,test,CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N
2.9360001,test,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
3.372,test,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1
1.734,test,CCCC(c1cc(C)cc(C)c1O)c1cc(C)cc(C)c1O
1.846,test,CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1
1.433,test,CC1(COCCOCC2(C)CO2)CO1
2.697,test,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
3.326,test,COP1(=S)OCc2ccccc2O1
2.4219999,test,O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1
4.6110001,test,CCNC(=O)OCCSCSP(=S)(OC)OC(C)C
4.3189998,test,COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl
2.6760001,test,CCOC(=O)C(C)(C)N=NC(C)(C)C(=O)OCC
2.457,test,CNC(=O)Oc1ccccc1Cl
2.602,test,Nc1nncs1
2.572,test,O=[N+]([O-])c1ccc(O)c2ncccc12
1.687,test,O=C(O)C1CCC(C(=O)O)C1
1.4910001,test,C=COC(=O)CCCCC(=O)OC=C
3.6340001,test,CCOP(=S)(CCl)Oc1ccc(C#N)cc1OC
3.0780001,test,CC(C)SSC(Cl)C(Cl)Cl
3.78,test,c1ccc2c(c1)Nc1ccccc1[As]2O[As]1c2ccccc2Nc2ccccc21
2.3299999,test,CNC(=O)C(Cl)C(C)=O
2.4389999,test,CCC(CC)C(=O)OCC(Cl)(Cl)Cl
4.9899998,test,FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1
4.2199998,test,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl
2.2030001,test,CC#CN(CC)CC
3.4300001,test,Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1
1.74,test,CCCCC(CC)COC(N)=O
2.4519999,test,COC(=O)C1=C(C(=O)OC)CCCC1
1.929,test,CN(C)N=Nc1[nH]cnc1C(N)=O
2.957,test,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
2.733,test,CC1COC(C(Cl)(Cl)Cl)O1
2.957,test,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@@H]5O)N3[C@@H]1O
2.3469999,test,C=CC(=O)OCCC[Si](OC)(OC)OC
1.189,test,O=CN1CCOCC1
3.003,test,O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I
3.323,test,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCCl)OCCCCl)ccc12
2.7119999,test,COC(=O)OC(=O)OC
3.5550001,test,C=CN(C)N=O
2.7390001,test,CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1
2.4319999,test,CC(C#N)CCC#N
1.859,test,CC(C)(C)NCCO
1.771,test,COc1ccc(-c2cc(N)c3c(c2O)C(=O)c2c(N)ccc(O)c2C3=O)cc1
0.75,test,O=C1CCCCC(=O)N1
2.3959999,test,CCSC(=S)N(CC)CC
2.1659999,test,NC(=O)C(O)(c1ccccc1)c1ccccc1
3.4909999,test,COP(=S)(OC)SCCSC
4.2919998,test,CNC(=O)Oc1ccc(C)c2c1OC(C)(C)C2
2.701,test,O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O
2.4590001,test,FC(F)=C(F)CCSc1ncccn1
1.732,test,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1
1.952,test,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
5.0640001,test,O=C1C2C3C=C(C(O)(c4ccccc4)c4ccccn4)C(/C3=C(/c3ccccc3)c3ccccn3)C2C(=O)N1Cc1ccccn1
3.0190001,test,NC(=O)c1nc[nH]c1N=NN(CCCl)CCCl
2.424,test,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
2.73,test,COP(=S)(OC)Sc1ccc(Cl)cc1
1.423,test,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
1.421,test,CCCCOCC(C)O
2.319,test,COC(C)CC=O
1.775,test,O=C(OC/C=C/c1ccccc1)c1ccccc1
1.85,test,COc1ccc(Cc2cnc(N)nc2N)cc1OC
2.7360001,test,Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-]
2.6919999,test,CCCCNC(C)c1ccccc1
1.477,test,Cc1ccc2nc3c4cccc5cccc(c(=O)n3c2c1)c54
2.5650001,test,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
2.4679999,test,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1
2.6960001,test,O=c1[nH]c2cc(Cl)c(Br)cc2o1
3.1300001,test,CN(C)C1CC(c2ccccc2)c2ccccc21
3.3940001,test,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
2.967,test,C=CN1CC1
1.707,test,O=NN1CCNCC1
2.697,test,CCN(CC)CCOc1ccccc1-n1c(C)ccc1-c1ccccc1
2.675,test,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
1.348,test,CNCCc1ccccn1
2.053,test,OCC1COC(Cc2ccccc2)O1
2.016,test,CCCC1OCC(CC)([N+](=O)[O-])CO1
2.0309999,test,C/C=C/COC(CC)OC/C=C/C
2.165,test,CCn1c(=O)oc2ccc(Cl)cc21
2.323,test,COC(=O)[C@H]1C2C=CC(C2)[C@H]1C(=O)OC
4.086,test,CCS(=O)CSP(=S)(OC(C)C)OC(C)C
2.177,test,CN(C)C(=S)SSC(=S)NCCNC(=S)SSC(=S)N(C)C
3.4030001,test,CCOC(=O)NCCSP(=S)(OC)OC
2.5539999,test,COP(N)(=S)Oc1ccc(C(C)(C)C)cc1Cl
1.666,test,CCCCCCCCCCCCCNCCCCCCCCCCCCC
2.0940001,test,CCOc1ccc(C(=O)NCc2ccc(OCCNC)cc2)cc1OCC
2.563,test,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
1.494,test,O=C([O-])C(O)C(O)C(=O)[O-]
1.4910001,test,C=C(C)[C@H]1CC=C(C)CC1
1.794,test,CCOCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
3.5009999,test,Clc1sc(Cl)c(Cl)c1Cl
2.296,test,O=C(O)c1ccccc1OP(=O)(O)O
3.349,test,CCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-]
2.7449999,test,CCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
2.345,test,c1ccc(Cn2cncn2)cc1
1.92,test,CN(C)N=NN(C)C
2.8699999,test,O=C(CCl)c1ccc(O)cc1
3.3740001,test,N#CSCSC#N
2.154,test,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O
2.822,test,CC(CO[N+](=O)[O-])O[N+](=O)[O-]
1.048,test,CCOC(=O)C(C)C[Si](C)(OCC)OCC
2.3759999,test,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
2.2869999,test,CCCCN(N=O)C(=O)OCC
2.0510001,test,ClCc1ccc(CCl)c2ccccc12
3.9760001,test,FC(F)(F)c1nc2c(Br)cccc2[nH]1
5.0679998,test,CCOP(=S)(CC)Oc1ccc(S(C)=O)cc1
5.4000001,test,O=[N+]([O-])c1cc(Br)cc2[nH]c(C(F)(F)F)nc12
3.8759999,test,CNC(=S)NN
1.223,test,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
3.1040001,test,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)C([C@@H](C)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
1.689,test,CCCN(CCO)CCO
3.322,test,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12
1.225,test,CCCCCCOC(=O)c1ccccc1
2.4890001,test,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]
2.655,test,O=C1CCCN1C1CCCCC1
1.615,test,Cc1ccc(S(=O)(=O)Oc2cc(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(N)c23)cc1
1.693,test,Nc1nc(=S)ss1
3.046,test,C#CCOC(=O)CCCCC(=O)OCC#C
1.429,test,CC(C=O)CCC(C)(O)C=O
1.522,test,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(=O)O
3.8529999,test,CNC(=O)Oc1ccccc1C1OCC=CCO1
1.808,test,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N
2.349,test,O=C(OCC1CO1)c1ccccc1C(=O)OCC1CO1
4.197,test,CCOP(=S)(CC)Oc1cc(Cl)ccc1Cl
1.79,test,CC(C)OC(=O)/C=C/C(=O)OC(C)C
3.4289999,test,N#CCN(CC#N)CC#N
1.738,test,CCCCCCCCOP(OCC(CC)CCCC)Oc1ccccc1
2.6300001,test,CC(C)C(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O
1.847,test,CCCCCCCOCCO
1.914,test,CN(N=O)c1ccc(C=O)cc1
1.9859999,test,CC(C)(O)C(=O)c1ccccc1
1.6670001,test,CCCC(=O)C(CC)Cc1ccccc1
1.631,test,CCCC/C(C=O)=C\c1ccccc1
2.5650001,test,C=CCOC(=O)COc1ccccc1
1.467,test,O=C(NCCO)OCCO
3.027,test,CP(=O)(Oc1ccccc1)Oc1ccccc1
1.652,test,Nc1ccc(-c2nc3cc(N)ccc3[nH]2)cc1
2.599,test,C=C[Si](C)(C)N[Si](C)(C)C=C
4.8730001,test,COC(=O)/C=C(\C)OP(=O)(OC)OC
2.175,test,CCC(C)OCCO
1.503,test,Cc1cc(=O)[nH]o1
1.806,test,CCCCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCCCC
1.4349999,test,CCC(=O)OCCCCCOC(=O)CC
1.482,test,C=CC(=O)OC1CC2CCC1C2
1.533,test,CCCCOCCOCCCO
2.618,test,CCNC(C)c1ccccc1
1.7359999,test,CC(C)CC(C)CC(CC(C)C)OCCO
1.603,test,CCOC(=O)C1CC2C=CC1C2
1.6210001,test,CCOC1CC(C)C=CO1
1.847,test,CCCCC(CC)OCCO
1.7460001,test,CCOC(=O)C1CCCCC1C(=O)OCC
1.228,test,CCCCOC(=O)CC(C(=O)OCCCC)P(=O)(OCCCC)OCCCC
3.957,test,CCCC1OP(=O)(Cl)OCC1CC
1.7410001,test,CCC(C)C(C)CO
1.652,test,CCCN(CCC)C(=O)CCC(=O)OCC
0.99299997,test,CCCCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CCCC
1.392,test,CCCCOCCCO
4.8959999,test,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
2.302,test,CCOP(=O)(CCCl)OCC
2.257,test,CCOC(=O)CCCOc1ccc(Cl)cc1C
3.5109999,test,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
2.138,test,C(CC1CO1)OCCC1CO1
2.0009999,test,C/C(=C\C(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O
5.059,test,CCC1NC(=O)C2C(Cl)C(Cl)CN2C(=O)C(CO)NC(=O)CC(c2ccccc2)NC(=O)C(CO)NC1=O
1.511,test,CCOCC(O)COC(C)C
1.656,test,C=CC(=O)OCCCCCCOC(=O)C=C
2.7160001,test,c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1
3.2939999,test,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1
3.8210001,test,CCOP(=S)(OC)SCN1C(=O)c2ccccc2C1=O
1.9220001,test,O=c1nc2[nH]c(=O)[nH]cc-2[nH]1
3.0439999,test,COP(=S)(OC)SCCNC(C)=O
2.3970001,test,CCOP(=S)(Cl)OC
2.493,test,CC(COc1ccc(Cl)cc1Cl)C(=O)O
2.135,test,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
2.1329999,test,CCc1cnc(C)cn1
3.234,test,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C
2.8269999,test,FC(F)(F)c1cccc(Nc2ccccc2-c2nn[nH]n2)c1
2.224,test,CN(C)P(=S)(c1ccccc1)n1ccnc1
2.339,test,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl
1.641,test,Cc1ccc(C)c(C#N)c1
2.1270001,test,OCc1cccc(Oc2ccccc2)c1
2.0510001,test,CC(=O)OC(C(=O)NC(N)=O)c1ccccc1
1.349,test,FC(F)OC(F)(F)C(F)Cl
2.5109999,test,CN(N=O)C(=O)NC(N)=O
4.0700002,test,O=NN(CCF)C(=O)NC1CCCCC1
3.471,test,O=NN(CCCl)C(=O)NC1CC2CCC1C2
2.27,test,C=CCNC(=O)OCC(O)C1COc2ccccc2O1
2.7390001,test,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21
